Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,152,11/23/2022,11/29/2022,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,153,11/30/2022,12/06/2022,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,154,12/07/2022,12/13/2022,8.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,155,12/14/2022,12/20/2022,16.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,156,12/21/2022,12/27/2022,10.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,157,12/28/2022,01/03/2023,11.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,158,01/04/2023,01/10/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,159,01/11/2023,01/17/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,160,01/18/2023,01/24/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,161,01/25/2023,01/31/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,162,02/01/2023,02/07/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,163,02/08/2023,02/14/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,164,02/15/2023,02/21/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,165,02/22/2023,02/28/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,166,03/01/2023,03/07/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,167,03/08/2023,03/14/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,168,03/15/2023,03/21/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,169,03/22/2023,03/28/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,170,03/29/2023,04/04/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,171,04/05/2023,04/11/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,172,04/12/2023,04/18/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,173,04/19/2023,04/25/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,174,04/26/2023,05/02/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,175,05/03/2023,05/09/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,176,05/10/2023,05/16/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,177,05/17/2023,05/23/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,178,05/24/2023,05/30/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,179,05/31/2023,06/06/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,180,06/07/2023,06/13/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,181,06/14/2023,06/20/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,182,06/21/2023,06/27/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,183,06/28/2023,07/04/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,184,07/05/2023,07/11/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,185,07/12/2023,07/18/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,186,07/19/2023,07/25/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,187,07/26/2023,08/01/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,188,08/02/2023,08/08/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,189,08/09/2023,08/15/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,190,08/16/2023,08/22/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,191,08/23/2023,08/29/2023,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,12,03/18/2020,03/24/2020,28.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,13,03/25/2020,03/31/2020,24.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,14,04/01/2020,04/07/2020,27.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,15,04/08/2020,04/14/2020,26.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,16,04/15/2020,04/21/2020,23.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,17,04/22/2020,04/28/2020,24.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,18,04/29/2020,05/05/2020,34.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,19,05/06/2020,05/12/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,20,05/13/2020,05/19/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,21,05/20/2020,05/26/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,22,05/27/2020,06/02/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,23,06/03/2020,06/09/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,24,06/10/2020,06/16/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,25,06/17/2020,06/23/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,26,06/24/2020,06/30/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,27,07/01/2020,07/07/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,28,07/08/2020,07/14/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,29,07/15/2020,07/21/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,30,07/22/2020,07/28/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,31,07/29/2020,08/04/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,32,08/05/2020,08/11/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,33,08/12/2020,08/18/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,34,08/19/2020,08/25/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,35,08/26/2020,09/01/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,36,09/02/2020,09/08/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,37,09/09/2020,09/15/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,38,09/16/2020,09/22/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,39,09/23/2020,09/29/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,40,09/30/2020,10/06/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,41,10/07/2020,10/13/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,42,10/14/2020,10/20/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,43,10/21/2020,10/27/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,44,10/28/2020,11/03/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,45,11/04/2020,11/10/2020,28.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,46,11/11/2020,11/17/2020,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,47,11/18/2020,11/24/2020,22.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,48,11/25/2020,12/01/2020,36.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,49,12/02/2020,12/08/2020,22.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,50,12/09/2020,12/15/2020,39.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,51,12/16/2020,12/22/2020,26.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,52,12/23/2020,12/29/2020,23.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,53,12/30/2020,01/05/2021,22.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,54,01/06/2021,01/12/2021,27.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,55,01/13/2021,01/19/2021,25.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,56,01/20/2021,01/26/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,57,01/27/2021,02/02/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,58,02/03/2021,02/09/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,59,02/10/2021,02/16/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,60,02/17/2021,02/23/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,61,02/24/2021,03/02/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,62,03/03/2021,03/09/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,63,03/10/2021,03/16/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,64,03/17/2021,03/23/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,65,03/24/2021,03/30/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,66,03/31/2021,04/06/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,67,04/07/2021,04/13/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,68,04/14/2021,04/20/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,69,04/21/2021,04/27/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,70,04/28/2021,05/04/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,71,05/05/2021,05/11/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,72,05/12/2021,05/18/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,73,05/19/2021,05/25/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,74,05/26/2021,06/01/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,75,06/02/2021,06/08/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,76,06/09/2021,06/15/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,77,06/16/2021,06/22/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,78,06/23/2021,06/29/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,79,06/30/2021,07/06/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,80,07/07/2021,07/13/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,81,07/14/2021,07/20/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,82,07/21/2021,07/27/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,83,07/28/2021,08/03/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,84,08/04/2021,08/10/2021,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,85,08/11/2021,08/17/2021,34.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,86,08/18/2021,08/24/2021,32.7,Average length of stay (days)
